time = 6.150762e-04, dt=3.018536e-06, e(0)=1.579395e+06
time = 6.180948e-04, dt=3.018536e-06, e(0)=1.575861e+06
time = 6.211133e-04, dt=3.018536e-06, e(0)=1.572323e+06
time = 6.241318e-04, dt=3.018536e-06, e(0)=1.568781e+06
time = 6.271504e-04, dt=3.018536e-06, e(0)=1.565235e+06
time = 6.304799e-04, dt=3.329531e-06, e(0)=1.561319e+06
time = 6.338094e-04, dt=3.329531e-06, e(0)=1.557401e+06
time = 6.371390e-04, dt=3.329531e-06, e(0)=1.553481e+06
time = 6.404685e-04, dt=3.329531e-06, e(0)=1.549560e+06
time = 6.437980e-04, dt=3.329531e-06, e(0)=1.545641e+06
time = 6.471275e-04, dt=3.329531e-06, e(0)=1.541724e+06
time = 6.504571e-04, dt=3.329531e-06, e(0)=1.537811e+06
time = 6.537866e-04, dt=3.329531e-06, e(0)=1.533905e+06
time = 6.571161e-04, dt=3.329531e-06, e(0)=1.530006e+06
time = 6.604457e-04, dt=3.329531e-06, e(0)=1.526118e+06
time = 6.637752e-04, dt=3.329531e-06, e(0)=1.522241e+06
time = 6.671047e-04, dt=3.329531e-06, e(0)=1.518378e+06
time = 6.704343e-04, dt=3.329531e-06, e(0)=1.514531e+06
time = 6.737638e-04, dt=3.329531e-06, e(0)=1.510702e+06
time = 6.770933e-04, dt=3.329531e-06, e(0)=1.506893e+06
time = 6.804229e-04, dt=3.329531e-06, e(0)=1.503105e+06
time = 6.837524e-04, dt=3.329531e-06, e(0)=1.499341e+06
time = 6.870819e-04, dt=3.329531e-06, e(0)=1.495603e+06
time = 6.904114e-04, dt=3.329531e-06, e(0)=1.491892e+06
time = 6.937410e-04, dt=3.329531e-06, e(0)=1.488210e+06
time = 6.970705e-04, dt=3.329531e-06, e(0)=1.484559e+06
time = 7.004000e-04, dt=3.329531e-06, e(0)=1.480941e+06
time = 7.037296e-04, dt=3.329531e-06, e(0)=1.477356e+06
time = 7.070591e-04, dt=3.329531e-06, e(0)=1.473806e+06
time = 7.103886e-04, dt=3.329531e-06, e(0)=1.470292e+06
time = 7.137182e-04, dt=3.329531e-06, e(0)=1.466816e+06
time = 7.170477e-04, dt=3.329531e-06, e(0)=1.463378e+06
time = 7.203255e-04, dt=3.277824e-06, e(0)=1.460032e+06
time = 7.235514e-04, dt=3.225925e-06, e(0)=1.456776e+06
time = 7.267322e-04, dt=3.180786e-06, e(0)=1.453602e+06
time = 7.298746e-04, dt=3.142361e-06, e(0)=1.450503e+06
time = 7.329852e-04, dt=3.110568e-06, e(0)=1.447472e+06
time = 7.360715e-04, dt=3.086360e-06, e(0)=1.444500e+06
time = 7.391430e-04, dt=3.071454e-06, e(0)=1.441577e+06
time = 7.422108e-04, dt=3.067858e-06, e(0)=1.438692e+06
time = 7.452787e-04, dt=3.067858e-06, e(0)=1.435843e+06
time = 7.483465e-04, dt=3.067858e-06, e(0)=1.433028e+06
time = 7.514144e-04, dt=3.067858e-06, e(0)=1.430248e+06
time = 7.544823e-04, dt=3.067858e-06, e(0)=1.427502e+06
time = 7.575501e-04, dt=3.067858e-06, e(0)=1.424789e+06
time = 7.606180e-04, dt=3.067858e-06, e(0)=1.422109e+06
time = 7.639991e-04, dt=3.381142e-06, e(0)=1.419194e+06
time = 7.673803e-04, dt=3.381142e-06, e(0)=1.416318e+06
time = 7.707614e-04, dt=3.381142e-06, e(0)=1.413480e+06
time = 7.741425e-04, dt=3.381142e-06, e(0)=1.410677e+06
time = 7.775237e-04, dt=3.381142e-06, e(0)=1.407910e+06
time = 7.809048e-04, dt=3.381142e-06, e(0)=1.405177e+06
time = 7.842860e-04, dt=3.381142e-06, e(0)=1.402476e+06
time = 7.876671e-04, dt=3.381142e-06, e(0)=1.399807e+06
time = 7.914217e-04, dt=3.754604e-06, e(0)=1.396880e+06
time = 7.951763e-04, dt=3.754604e-06, e(0)=1.393987e+06
time = 7.989309e-04, dt=3.754604e-06, e(0)=1.391127e+06
time = 8.026855e-04, dt=3.754604e-06, e(0)=1.388299e+06
time = 8.064401e-04, dt=3.754604e-06, e(0)=1.385499e+06
time = 8.101737e-04, dt=3.733534e-06, e(0)=1.382742e+06
time = 8.138745e-04, dt=3.700781e-06, e(0)=1.380034e+06
time = 8.175561e-04, dt=3.681616e-06, e(0)=1.377362e+06
time = 8.212310e-04, dt=3.674925e-06, e(0)=1.374715e+06
time = 8.249059e-04, dt=3.674925e-06, e(0)=1.372087e+06
time = 8.285808e-04, dt=3.674925e-06, e(0)=1.369476e+06
time = 8.322558e-04, dt=3.674925e-06, e(0)=1.366881e+06
time = 8.359307e-04, dt=3.674925e-06, e(0)=1.364299e+06
time = 8.396056e-04, dt=3.674925e-06, e(0)=1.361730e+06
time = 8.432805e-04, dt=3.674925e-06, e(0)=1.359171e+06
time = 8.469555e-04, dt=3.674925e-06, e(0)=1.356623e+06
time = 8.506304e-04, dt=3.674925e-06, e(0)=1.354082e+06
time = 8.543053e-04, dt=3.674925e-06, e(0)=1.351549e+06
time = 8.579802e-04, dt=3.674925e-06, e(0)=1.349022e+06
time = 8.616552e-04, dt=3.674925e-06, e(0)=1.346501e+06
time = 8.653301e-04, dt=3.674925e-06, e(0)=1.343984e+06
time = 8.690050e-04, dt=3.674925e-06, e(0)=1.341471e+06
time = 8.726799e-04, dt=3.674925e-06, e(0)=1.338961e+06
time = 8.763310e-04, dt=3.651087e-06, e(0)=1.336470e+06
time = 8.799203e-04, dt=3.589251e-06, e(0)=1.334023e+06
time = 8.834546e-04, dt=3.534301e-06, e(0)=1.331616e+06
time = 8.869414e-04, dt=3.486800e-06, e(0)=1.329242e+06
time = 8.903880e-04, dt=3.446596e-06, e(0)=1.326898e+06
time = 8.938016e-04, dt=3.413636e-06, e(0)=1.324577e+06
time = 8.971909e-04, dt=3.389277e-06, e(0)=1.322273e+06
time = 9.005677e-04, dt=3.376780e-06, e(0)=1.319980e+06
time = 9.039441e-04, dt=3.376390e-06, e(0)=1.317688e+06
time = 9.073205e-04, dt=3.376390e-06, e(0)=1.315398e+06
time = 9.106968e-04, dt=3.376390e-06, e(0)=1.313109e+06
time = 9.140732e-04, dt=3.376390e-06, e(0)=1.310823e+06
time = 9.174496e-04, dt=3.376390e-06, e(0)=1.308540e+06
time = 9.208260e-04, dt=3.376390e-06, e(0)=1.306259e+06
time = 9.242024e-04, dt=3.376390e-06, e(0)=1.303981e+06
time = 9.279344e-04, dt=3.731977e-06, e(0)=1.301468e+06
time = 9.316664e-04, dt=3.731977e-06, e(0)=1.298960e+06
time = 9.353983e-04, dt=3.731977e-06, e(0)=1.296458e+06
time = 9.391303e-04, dt=3.731977e-06, e(0)=1.293962e+06
time = 9.428623e-04, dt=3.731977e-06, e(0)=1.291474e+06
time = 9.465943e-04, dt=3.731977e-06, e(0)=1.288994e+06
time = 9.503262e-04, dt=3.731977e-06, e(0)=1.286524e+06
time = 9.540582e-04, dt=3.731977e-06, e(0)=1.284062e+06
time = 9.581975e-04, dt=4.139254e-06, e(0)=1.281345e+06
time = 9.623367e-04, dt=4.139254e-06, e(0)=1.278643e+06
time = 9.664760e-04, dt=4.139254e-06, e(0)=1.275955e+06
time = 9.706152e-04, dt=4.139254e-06, e(0)=1.273284e+06
time = 9.747545e-04, dt=4.139254e-06, e(0)=1.270630e+06
time = 9.788918e-04, dt=4.137298e-06, e(0)=1.267995e+06
time = 9.829836e-04, dt=4.091862e-06, e(0)=1.265409e+06
time = 9.870418e-04, dt=4.058179e-06, e(0)=1.262864e+06
time = 9.910812e-04, dt=4.039341e-06, e(0)=1.260350e+06
time = 9.951162e-04, dt=4.035052e-06, e(0)=1.257861e+06
time = 9.991513e-04, dt=4.035052e-06, e(0)=1.255392e+06
time = 1.003186e-03, dt=4.035052e-06, e(0)=1.252946e+06
time = 1.007221e-03, dt=4.035052e-06, e(0)=1.250523e+06
time = 1.011256e-03, dt=4.035052e-06, e(0)=1.248123e+06
time = 1.015291e-03, dt=4.035052e-06, e(0)=1.245746e+06
time = 1.019327e-03, dt=4.035052e-06, e(0)=1.243394e+06
time = 1.023362e-03, dt=4.035052e-06, e(0)=1.241066e+06
time = 1.027397e-03, dt=4.035052e-06, e(0)=1.238762e+06
time = 1.031432e-03, dt=4.035052e-06, e(0)=1.236483e+06
time = 1.035467e-03, dt=4.035052e-06, e(0)=1.234229e+06
time = 1.039502e-03, dt=4.035052e-06, e(0)=1.231999e+06
time = 1.043537e-03, dt=4.035052e-06, e(0)=1.229794e+06
time = 1.047572e-03, dt=4.035052e-06, e(0)=1.227613e+06
time = 1.051607e-03, dt=4.035052e-06, e(0)=1.225457e+06
time = 1.055642e-03, dt=4.035052e-06, e(0)=1.223324e+06
time = 1.059677e-03, dt=4.035052e-06, e(0)=1.221214e+06
time = 1.063712e-03, dt=4.035052e-06, e(0)=1.219127e+06
time = 1.067747e-03, dt=4.035052e-06, e(0)=1.217063e+06
time = 1.071739e-03, dt=3.992117e-06, e(0)=1.215042e+06
time = 1.075687e-03, dt=3.948002e-06, e(0)=1.213065e+06
time = 1.079599e-03, dt=3.912087e-06, e(0)=1.211124e+06
time = 1.083487e-03, dt=3.887882e-06, e(0)=1.209214e+06
time = 1.087366e-03, dt=3.878410e-06, e(0)=1.207327e+06
time = 1.091244e-03, dt=3.878410e-06, e(0)=1.205457e+06
time = 1.095122e-03, dt=3.878410e-06, e(0)=1.203603e+06
time = 1.099001e-03, dt=3.878410e-06, e(0)=1.201766e+06
time = 1.102879e-03, dt=3.878410e-06, e(0)=1.199943e+06
time = 1.106758e-03, dt=3.878410e-06, e(0)=1.198135e+06
time = 1.110636e-03, dt=3.878410e-06, e(0)=1.196340e+06
time = 1.114515e-03, dt=3.878410e-06, e(0)=1.194559e+06
time = 1.118393e-03, dt=3.878410e-06, e(0)=1.192789e+06
time = 1.122697e-03, dt=4.303613e-06, e(0)=1.190840e+06
time = 1.127000e-03, dt=4.303613e-06, e(0)=1.188903e+06
time = 1.131304e-03, dt=4.303613e-06, e(0)=1.186979e+06
time = 1.135607e-03, dt=4.303613e-06, e(0)=1.185065e+06
time = 1.139911e-03, dt=4.303613e-06, e(0)=1.183162e+06
time = 1.144215e-03, dt=4.303613e-06, e(0)=1.181268e+06
time = 1.148518e-03, dt=4.303613e-06, e(0)=1.179382e+06
time = 1.152822e-03, dt=4.303613e-06, e(0)=1.177504e+06
time = 1.157125e-03, dt=4.303613e-06, e(0)=1.175632e+06
time = 1.161429e-03, dt=4.303613e-06, e(0)=1.173767e+06
time = 1.165733e-03, dt=4.303613e-06, e(0)=1.171906e+06
time = 1.170036e-03, dt=4.303613e-06, e(0)=1.170050e+06
time = 1.174340e-03, dt=4.303613e-06, e(0)=1.168198e+06
time = 1.178644e-03, dt=4.303613e-06, e(0)=1.166349e+06
time = 1.182947e-03, dt=4.303613e-06, e(0)=1.164503e+06
time = 1.187251e-03, dt=4.303613e-06, e(0)=1.162660e+06
time = 1.191554e-03, dt=4.303613e-06, e(0)=1.160818e+06
time = 1.195858e-03, dt=4.303613e-06, e(0)=1.158978e+06
time = 1.200162e-03, dt=4.303613e-06, e(0)=1.157139e+06
time = 1.204465e-03, dt=4.303613e-06, e(0)=1.155302e+06
time = 1.208769e-03, dt=4.303613e-06, e(0)=1.153465e+06
time = 1.213072e-03, dt=4.303613e-06, e(0)=1.151629e+06
time = 1.217376e-03, dt=4.303613e-06, e(0)=1.149794e+06
time = 1.221680e-03, dt=4.303613e-06, e(0)=1.147960e+06
time = 1.225983e-03, dt=4.303613e-06, e(0)=1.146126e+06
time = 1.230287e-03, dt=4.303613e-06, e(0)=1.144294e+06
time = 1.234590e-03, dt=4.303613e-06, e(0)=1.142462e+06
time = 1.238894e-03, dt=4.303613e-06, e(0)=1.140631e+06
time = 1.243657e-03, dt=4.762580e-06, e(0)=1.138607e+06
time = 1.248419e-03, dt=4.762580e-06, e(0)=1.136585e+06
time = 1.253182e-03, dt=4.762580e-06, e(0)=1.134565e+06
time = 1.257936e-03, dt=4.753844e-06, e(0)=1.132551e+06
time = 1.262606e-03, dt=4.669899e-06, e(0)=1.130576e+06
time = 1.267200e-03, dt=4.594755e-06, e(0)=1.128637e+06
time = 1.271730e-03, dt=4.529478e-06, e(0)=1.126729e+06
time = 1.276204e-03, dt=4.473802e-06, e(0)=1.124849e+06
time = 1.280631e-03, dt=4.427566e-06, e(0)=1.122993e+06
time = 1.285022e-03, dt=4.391045e-06, e(0)=1.121157e+06
time = 1.289393e-03, dt=4.370451e-06, e(0)=1.119336e+06
time = 1.293759e-03, dt=4.366460e-06, e(0)=1.117522e+06
time = 1.298126e-03, dt=4.366460e-06, e(0)=1.115714e+06
time = 1.302492e-03, dt=4.366460e-06, e(0)=1.113914e+06
time = 1.306859e-03, dt=4.366460e-06, e(0)=1.112121e+06
time = 1.311225e-03, dt=4.366460e-06, e(0)=1.110335e+06
time = 1.315591e-03, dt=4.366460e-06, e(0)=1.108558e+06
time = 1.319958e-03, dt=4.366460e-06, e(0)=1.106790e+06
time = 1.324324e-03, dt=4.366460e-06, e(0)=1.105031e+06
time = 1.328691e-03, dt=4.366460e-06, e(0)=1.103281e+06
time = 1.333526e-03, dt=4.835304e-06, e(0)=1.101356e+06
time = 1.338361e-03, dt=4.835304e-06, e(0)=1.099443e+06
time = 1.343197e-03, dt=4.835304e-06, e(0)=1.097543e+06
time = 1.348032e-03, dt=4.835304e-06, e(0)=1.095657e+06
time = 1.352867e-03, dt=4.835304e-06, e(0)=1.093784e+06
time = 1.357703e-03, dt=4.835304e-06, e(0)=1.091926e+06
time = 1.362538e-03, dt=4.835304e-06, e(0)=1.090082e+06
time = 1.367373e-03, dt=4.835304e-06, e(0)=1.088253e+06
time = 1.372209e-03, dt=4.835304e-06, e(0)=1.086439e+06
time = 1.377044e-03, dt=4.835304e-06, e(0)=1.084640e+06
time = 1.381879e-03, dt=4.835304e-06, e(0)=1.082856e+06
time = 1.386714e-03, dt=4.835304e-06, e(0)=1.081087e+06
time = 1.391550e-03, dt=4.835304e-06, e(0)=1.079333e+06
time = 1.396385e-03, dt=4.835304e-06, e(0)=1.077595e+06
time = 1.401220e-03, dt=4.835304e-06, e(0)=1.075871e+06
time = 1.406056e-03, dt=4.835304e-06, e(0)=1.074162e+06
time = 1.410891e-03, dt=4.835304e-06, e(0)=1.072468e+06
time = 1.415726e-03, dt=4.835304e-06, e(0)=1.070789e+06
time = 1.420562e-03, dt=4.835304e-06, e(0)=1.069123e+06
time = 1.425397e-03, dt=4.835304e-06, e(0)=1.067472e+06
time = 1.430232e-03, dt=4.835304e-06, e(0)=1.065834e+06
time = 1.435068e-03, dt=4.835304e-06, e(0)=1.064209e+06
time = 1.439903e-03, dt=4.835304e-06, e(0)=1.062597e+06
time = 1.444738e-03, dt=4.835304e-06, e(0)=1.060998e+06
time = 1.449573e-03, dt=4.835304e-06, e(0)=1.059411e+06
time = 1.454409e-03, dt=4.835304e-06, e(0)=1.057835e+06
time = 1.459244e-03, dt=4.835304e-06, e(0)=1.056270e+06
time = 1.464079e-03, dt=4.835304e-06, e(0)=1.054716e+06
time = 1.468915e-03, dt=4.835304e-06, e(0)=1.053173e+06
time = 1.473750e-03, dt=4.835304e-06, e(0)=1.051639e+06
time = 1.478585e-03, dt=4.835304e-06, e(0)=1.050114e+06
time = 1.483421e-03, dt=4.835304e-06, e(0)=1.048597e+06
time = 1.488256e-03, dt=4.835304e-06, e(0)=1.047089e+06
time = 1.493091e-03, dt=4.835304e-06, e(0)=1.045589e+06
time = 1.497926e-03, dt=4.835304e-06, e(0)=1.044096e+06
time = 1.502762e-03, dt=4.835304e-06, e(0)=1.042609e+06
time = 1.507597e-03, dt=4.835304e-06, e(0)=1.041129e+06
time = 1.512432e-03, dt=4.835304e-06, e(0)=1.039655e+06
time = 1.517262e-03, dt=4.829255e-06, e(0)=1.038188e+06
time = 1.522091e-03, dt=4.829255e-06, e(0)=1.036726e+06
time = 1.526920e-03, dt=4.829255e-06, e(0)=1.035268e+06
time = 1.531749e-03, dt=4.829255e-06, e(0)=1.033815e+06
time = 1.536579e-03, dt=4.829255e-06, e(0)=1.032366e+06
time = 1.541408e-03, dt=4.829255e-06, e(0)=1.030920e+06
time = 1.546237e-03, dt=4.829255e-06, e(0)=1.029478e+06
time = 1.551066e-03, dt=4.829255e-06, e(0)=1.028038e+06
time = 1.555896e-03, dt=4.829255e-06, e(0)=1.026601e+06
time = 1.560725e-03, dt=4.829255e-06, e(0)=1.025167e+06
time = 1.566055e-03, dt=5.330128e-06, e(0)=1.023586e+06
time = 1.571385e-03, dt=5.330128e-06, e(0)=1.022009e+06
time = 1.576715e-03, dt=5.330128e-06, e(0)=1.020433e+06
time = 1.582045e-03, dt=5.330128e-06, e(0)=1.018860e+06
time = 1.587376e-03, dt=5.330128e-06, e(0)=1.017289e+06
time = 1.592706e-03, dt=5.330128e-06, e(0)=1.015720e+06
time = 1.598036e-03, dt=5.330128e-06, e(0)=1.014153e+06
time = 1.603366e-03, dt=5.330128e-06, e(0)=1.012588e+06
time = 1.608696e-03, dt=5.330128e-06, e(0)=1.011026e+06
time = 1.614026e-03, dt=5.330128e-06, e(0)=1.009465e+06
time = 1.619356e-03, dt=5.330128e-06, e(0)=1.007907e+06
time = 1.624686e-03, dt=5.330128e-06, e(0)=1.006351e+06
time = 1.630017e-03, dt=5.330128e-06, e(0)=1.004798e+06
time = 1.635347e-03, dt=5.330128e-06, e(0)=1.003247e+06
time = 1.640677e-03, dt=5.330128e-06, e(0)=1.001700e+06
time = 1.646007e-03, dt=5.330128e-06, e(0)=1.000156e+06
time = 1.651337e-03, dt=5.330128e-06, e(0)=9.986148e+05
time = 1.656667e-03, dt=5.330128e-06, e(0)=9.970777e+05
time = 1.661997e-03, dt=5.330128e-06, e(0)=9.955445e+05
time = 1.667327e-03, dt=5.330128e-06, e(0)=9.940157e+05
time = 1.672658e-03, dt=5.330128e-06, e(0)=9.924914e+05
time = 1.677988e-03, dt=5.330128e-06, e(0)=9.909720e+05
time = 1.683318e-03, dt=5.330128e-06, e(0)=9.894577e+05
time = 1.688648e-03, dt=5.330128e-06, e(0)=9.879489e+05
time = 1.693978e-03, dt=5.330128e-06, e(0)=9.864459e+05
time = 1.699308e-03, dt=5.330128e-06, e(0)=9.849489e+05
time = 1.704638e-03, dt=5.330128e-06, e(0)=9.834583e+05
time = 1.709969e-03, dt=5.330128e-06, e(0)=9.819744e+05
time = 1.715299e-03, dt=5.330128e-06, e(0)=9.804973e+05
time = 1.720629e-03, dt=5.330128e-06, e(0)=9.790274e+05
time = 1.726509e-03, dt=5.880161e-06, e(0)=9.774147e+05
time = 1.732389e-03, dt=5.880161e-06, e(0)=9.758114e+05
time = 1.738215e-03, dt=5.825582e-06, e(0)=9.742324e+05
time = 1.743944e-03, dt=5.728917e-06, e(0)=9.726890e+05
time = 1.749587e-03, dt=5.643683e-06, e(0)=9.711779e+05
time = 1.755158e-03, dt=5.570400e-06, e(0)=9.696958e+05
time = 1.760666e-03, dt=5.508803e-06, e(0)=9.682392e+05
time = 1.766125e-03, dt=5.458768e-06, e(0)=9.668051e+05
time = 1.771551e-03, dt=5.425687e-06, e(0)=9.653889e+05
time = 1.776964e-03, dt=5.413443e-06, e(0)=9.639850e+05
time = 1.782378e-03, dt=5.413443e-06, e(0)=9.625904e+05
time = 1.787791e-03, dt=5.413443e-06, e(0)=9.612050e+05
time = 1.793205e-03, dt=5.413443e-06, e(0)=9.598289e+05
time = 1.798618e-03, dt=5.413443e-06, e(0)=9.584621e+05
time = 1.804032e-03, dt=5.413443e-06, e(0)=9.571045e+05
time = 1.809445e-03, dt=5.413443e-06, e(0)=9.557560e+05
time = 1.814858e-03, dt=5.413443e-06, e(0)=9.544166e+05
time = 1.820272e-03, dt=5.413443e-06, e(0)=9.530862e+05
time = 1.825685e-03, dt=5.413443e-06, e(0)=9.517646e+05
time = 1.831643e-03, dt=5.957684e-06, e(0)=9.503206e+05
time = 1.837601e-03, dt=5.957684e-06, e(0)=9.488869e+05
time = 1.843558e-03, dt=5.957684e-06, e(0)=9.474634e+05
time = 1.849516e-03, dt=5.957684e-06, e(0)=9.460497e+05
time = 1.855474e-03, dt=5.957684e-06, e(0)=9.446457e+05
time = 1.861431e-03, dt=5.957684e-06, e(0)=9.432510e+05
time = 1.867389e-03, dt=5.957684e-06, e(0)=9.418654e+05
time = 1.873347e-03, dt=5.957684e-06, e(0)=9.404885e+05
time = 1.879305e-03, dt=5.957684e-06, e(0)=9.391200e+05
time = 1.885262e-03, dt=5.957684e-06, e(0)=9.377596e+05
time = 1.891220e-03, dt=5.957684e-06, e(0)=9.364070e+05
time = 1.897161e-03, dt=5.941627e-06, e(0)=9.350654e+05
time = 1.903064e-03, dt=5.902280e-06, e(0)=9.337398e+05
time = 1.908949e-03, dt=5.884773e-06, e(0)=9.324247e+05
time = 1.914833e-03, dt=5.884773e-06, e(0)=9.311159e+05
time = 1.920718e-03, dt=5.884773e-06, e(0)=9.298132e+05
time = 1.926603e-03, dt=5.884773e-06, e(0)=9.285161e+05
time = 1.932488e-03, dt=5.884773e-06, e(0)=9.272245e+05
time = 1.938372e-03, dt=5.884773e-06, e(0)=9.259381e+05
time = 1.944257e-03, dt=5.884773e-06, e(0)=9.246565e+05
time = 1.950142e-03, dt=5.884773e-06, e(0)=9.233795e+05
time = 1.956027e-03, dt=5.884773e-06, e(0)=9.221069e+05
time = 1.961912e-03, dt=5.884773e-06, e(0)=9.208385e+05
time = 1.967796e-03, dt=5.884773e-06, e(0)=9.195739e+05
time = 1.973681e-03, dt=5.884773e-06, e(0)=9.183132e+05
time = 1.979566e-03, dt=5.884773e-06, e(0)=9.170560e+05
time = 1.985451e-03, dt=5.884773e-06, e(0)=9.158021e+05
time = 1.991335e-03, dt=5.884773e-06, e(0)=9.145516e+05
time = 1.997220e-03, dt=5.884773e-06, e(0)=9.133041e+05
time = 2.003105e-03, dt=5.884773e-06, e(0)=9.120597e+05
time = 2.008990e-03, dt=5.884773e-06, e(0)=9.108181e+05
time = 2.014874e-03, dt=5.884773e-06, e(0)=9.095794e+05
time = 2.020759e-03, dt=5.884773e-06, e(0)=9.083435e+05
time = 2.026644e-03, dt=5.884773e-06, e(0)=9.071104e+05
time = 2.032529e-03, dt=5.884773e-06, e(0)=9.058799e+05
time = 2.038414e-03, dt=5.884773e-06, e(0)=9.046521e+05
time = 2.044298e-03, dt=5.884773e-06, e(0)=9.034271e+05
time = 2.050183e-03, dt=5.884773e-06, e(0)=9.022047e+05
time = 2.056068e-03, dt=5.884773e-06, e(0)=9.009852e+05
time = 2.061953e-03, dt=5.884773e-06, e(0)=8.997684e+05
time = 2.067837e-03, dt=5.884773e-06, e(0)=8.985545e+05
time = 2.073722e-03, dt=5.884773e-06, e(0)=8.973435e+05
time = 2.079607e-03, dt=5.884773e-06, e(0)=8.961355e+05
time = 2.085492e-03, dt=5.884773e-06, e(0)=8.949306e+05
time = 2.091377e-03, dt=5.884773e-06, e(0)=8.937289e+05
time = 2.097261e-03, dt=5.884773e-06, e(0)=8.925305e+05
time = 2.103146e-03, dt=5.884773e-06, e(0)=8.913355e+05
time = 2.109031e-03, dt=5.884773e-06, e(0)=8.901439e+05
time = 2.114916e-03, dt=5.884773e-06, e(0)=8.889560e+05
time = 2.120800e-03, dt=5.884773e-06, e(0)=8.877718e+05
time = 2.127290e-03, dt=6.489717e-06, e(0)=8.864705e+05
time = 2.133780e-03, dt=6.489717e-06, e(0)=8.851739e+05
time = 2.140270e-03, dt=6.489717e-06, e(0)=8.838824e+05
time = 2.146759e-03, dt=6.489717e-06, e(0)=8.825961e+05
time = 2.153249e-03, dt=6.489717e-06, e(0)=8.813150e+05
time = 2.159739e-03, dt=6.489717e-06, e(0)=8.800394e+05
time = 2.166228e-03, dt=6.489717e-06, e(0)=8.787694e+05
time = 2.172718e-03, dt=6.489717e-06, e(0)=8.775052e+05
time = 2.179208e-03, dt=6.489717e-06, e(0)=8.762468e+05
time = 2.185698e-03, dt=6.489717e-06, e(0)=8.749943e+05
time = 2.192157e-03, dt=6.459142e-06, e(0)=8.737538e+05
time = 2.198565e-03, dt=6.408675e-06, e(0)=8.725290e+05
time = 2.204946e-03, dt=6.380772e-06, e(0)=8.713156e+05
time = 2.211324e-03, dt=6.377569e-06, e(0)=8.701089e+05
time = 2.217701e-03, dt=6.377569e-06, e(0)=8.689084e+05
time = 2.224079e-03, dt=6.377569e-06, e(0)=8.677141e+05
time = 2.230456e-03, dt=6.377569e-06, e(0)=8.665259e+05
time = 2.236834e-03, dt=6.377569e-06, e(0)=8.653441e+05
time = 2.243212e-03, dt=6.377569e-06, e(0)=8.641685e+05
time = 2.249589e-03, dt=6.377569e-06, e(0)=8.629991e+05
time = 2.255967e-03, dt=6.377569e-06, e(0)=8.618359e+05
time = 2.262344e-03, dt=6.377569e-06, e(0)=8.606790e+05
time = 2.268722e-03, dt=6.377569e-06, e(0)=8.595282e+05
time = 2.275099e-03, dt=6.377569e-06, e(0)=8.583835e+05
time = 2.281477e-03, dt=6.377569e-06, e(0)=8.572448e+05
time = 2.287855e-03, dt=6.377569e-06, e(0)=8.561121e+05
time = 2.294232e-03, dt=6.377569e-06, e(0)=8.549853e+05
time = 2.300610e-03, dt=6.377569e-06, e(0)=8.538643e+05
time = 2.306987e-03, dt=6.377569e-06, e(0)=8.527489e+05
time = 2.313365e-03, dt=6.377569e-06, e(0)=8.516392e+05
time = 2.319742e-03, dt=6.377569e-06, e(0)=8.505349e+05
time = 2.326120e-03, dt=6.377569e-06, e(0)=8.494360e+05
time = 2.332498e-03, dt=6.377569e-06, e(0)=8.483423e+05
time = 2.338875e-03, dt=6.377569e-06, e(0)=8.472538e+05
time = 2.345253e-03, dt=6.377569e-06, e(0)=8.461702e+05
time = 2.351630e-03, dt=6.377569e-06, e(0)=8.450914e+05
time = 2.358008e-03, dt=6.377569e-06, e(0)=8.440174e+05
time = 2.364385e-03, dt=6.377569e-06, e(0)=8.429480e+05
time = 2.370763e-03, dt=6.377569e-06, e(0)=8.418830e+05
time = 2.377141e-03, dt=6.377569e-06, e(0)=8.408223e+05
time = 2.383518e-03, dt=6.377569e-06, e(0)=8.397658e+05
time = 2.389896e-03, dt=6.377569e-06, e(0)=8.387134e+05
time = 2.396273e-03, dt=6.377569e-06, e(0)=8.376648e+05
time = 2.402651e-03, dt=6.377569e-06, e(0)=8.366201e+05
time = 2.409028e-03, dt=6.377569e-06, e(0)=8.355791e+05
time = 2.415406e-03, dt=6.377569e-06, e(0)=8.345417e+05
time = 2.421783e-03, dt=6.377569e-06, e(0)=8.335077e+05
time = 2.428161e-03, dt=6.377569e-06, e(0)=8.324770e+05
time = 2.434539e-03, dt=6.377569e-06, e(0)=8.314497e+05
time = 2.441592e-03, dt=7.053189e-06, e(0)=8.303172e+05
time = 2.448645e-03, dt=7.053189e-06, e(0)=8.291885e+05
time = 2.455698e-03, dt=7.053189e-06, e(0)=8.280635e+05
time = 2.462751e-03, dt=7.053189e-06, e(0)=8.269420e+05
time = 2.469805e-03, dt=7.053189e-06, e(0)=8.258239e+05
time = 2.476858e-03, dt=7.053189e-06, e(0)=8.247093e+05
time = 2.483911e-03, dt=7.053189e-06, e(0)=8.235981e+05
time = 2.490964e-03, dt=7.053189e-06, e(0)=8.224901e+05
time = 2.498017e-03, dt=7.053189e-06, e(0)=8.213854e+05
time = 2.505026e-03, dt=7.008889e-06, e(0)=8.202907e+05
time = 2.511965e-03, dt=6.938290e-06, e(0)=8.192103e+05
time = 2.518850e-03, dt=6.885743e-06, e(0)=8.181410e+05
time = 2.525710e-03, dt=6.859570e-06, e(0)=8.170789e+05
time = 2.532569e-03, dt=6.859570e-06, e(0)=8.160197e+05
time = 2.539429e-03, dt=6.859570e-06, e(0)=8.149636e+05
